model,game_code,p_canonical,inc_projection,delta1c_q05,n_cells,inc_projection_z,delta1c_q05_z,row_scope,layer
qwen_instruct,BaHa,0.75,-1.261047433467863,-0.0,4,-0.1308306978775405,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,BaHr,0.0,-1.7341882574879648,0.0,4,-0.17136521863583376,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,BaNc,0.5,-17.26345628578691,-0.0,4,-1.5017755432106572,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,BaPc,0.75,-6.933251531355049,-0.0,4,-0.6167749729826534,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,BaPd,0.25,-1.2990277645929402,0.0,4,-0.13408451670322463,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,BaSh,0.5,-20.28760213963885,0.0,4,-1.7608576106753322,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChAs,0.25,-3.8920448139759842,0.0,4,-0.35623128163839274,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChBa,0.0,-7.9326781964310396,0.0,4,-0.7023970094784798,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChCh,0.5,-13.323433421842253,0.0,4,-1.1642292346724423,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChCm,0.0,-9.258863218723107,0.0,4,-0.8160128117647596,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChCo,0.25,-10.003228749673855,0.0,4,-0.8797834663654693,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChDl,0.25,5.558009886524014,0.0,4,0.453365817106461,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChHa,1.0,1.481273987715431,-0.0,4,0.10410714500059544,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChHr,0.0,-0.26218321139003925,0.0,4,-0.045256846522854235,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChNc,0.75,-1.5004638052480952,-0.0,4,-0.15134177491660145,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChPc,1.0,4.416921946768366,-0.0,4,0.35560749562393706,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChPd,0.5,-10.257102480614936,0.0,4,-0.9015331220586322,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ChSh,0.25,-0.5019871223185968,0.0,4,-0.06580112448826721,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,CmAs,1.0,4.913335028329871,2.0,4,0.39813577755969376,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmBa,1.0,14.044135898988449,2.0,4,1.180382032040215,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmCh,1.0,17.053568631044907,2.0,4,1.4382036093705346,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmCm,1.0,5.23954682324396,2.0,4,0.42608271872658715,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmCo,1.0,12.785334770568323,2.0,4,1.0725390857542259,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmDl,1.0,8.46498406218253,2.0,4,0.7024096515950408,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmHa,1.0,7.462460051725863,2.0,4,0.6165222619437587,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmHr,1.0,7.352163426057263,2.0,4,0.6070730226565066,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmNc,1.0,7.988447156621133,2.0,4,0.6615841846094428,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmPc,1.0,7.994590082357137,2.0,4,0.6621104561508563,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmPd,1.0,20.113300050966984,2.0,4,1.700334333373256,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CmSh,1.0,16.78374339494964,2.0,4,1.415087369810639,1.191708046136675,parsed_generated_choice,80
qwen_instruct,CoAs,0.75,-5.34069125681448,1.0,4,-0.4803384952365368,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoBa,0.75,-12.43236711559761,1.0,4,-1.0878905552479954,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoCh,0.75,-8.117374530732256,1.0,4,-0.7182201577181575,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoCm,0.5,-11.101487041400926,-1.0,4,-0.9738725224433851,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,CoCo,1.0,-12.989388281523555,1.0,4,-1.1356112017590956,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoDl,0.5,-6.592009645116034,-1.0,4,-0.5875403865357929,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,CoHa,1.0,-2.154308881535774,1.0,4,-0.20735743763685052,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoHr,0.75,0.19766503776839528,1.0,4,-0.005861116002704822,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoNc,1.0,-1.413139834317863,1.0,4,-0.1438606294887072,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoPc,0.75,-9.158450712890579,1.0,4,-0.8074103564376582,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,CoPd,0.25,-3.780797989015924,-1.0,4,-0.34670063768058834,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,CoSh,0.75,-4.490853905719686,1.0,4,-0.40753194800936005,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,DlAs,1.0,16.74886756597939,2.0,4,1.4120995172695163,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlBa,1.0,10.313269507290382,2.0,4,0.8607544000050669,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlCh,1.0,15.847465155890145,2.0,4,1.3348753318929747,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlCm,1.0,19.535356761226943,2.0,4,1.6508212643549531,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlCo,1.0,12.016249410625509,2.0,4,1.0066506548582757,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlDl,1.0,0.07659068136266534,2.0,4,-0.01623369592790812,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlHa,1.0,16.110465182116926,2.0,4,1.3574068478419519,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlHr,1.0,12.143250681473997,2.0,4,1.0175310003879585,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlNc,1.0,11.786891135809412,2.0,4,0.9870012666008285,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlPc,1.0,14.759598997728578,2.0,4,1.2416765818980444,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlPd,1.0,15.454313546253335,2.0,4,1.3011935794993097,1.191708046136675,parsed_generated_choice,80
qwen_instruct,DlSh,1.0,21.48519707303238,2.0,4,1.8178663354665436,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaAs,1.0,4.258061125562479,2.0,4,0.34199770562497483,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaBa,1.0,17.848693112731468,2.0,4,1.5063228418952292,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaCh,1.0,13.079215556417507,2.0,4,1.0977161920399459,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaCm,1.0,7.0706300202864885,2.0,4,0.5829537306803748,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaCo,1.0,-3.324678270907129,2.0,4,-0.30762433472102313,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaDl,1.0,13.023473797222524,2.0,4,1.0929407311613115,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaHa,1.0,7.315930055836328,2.0,4,0.6039688679888024,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaHr,1.0,5.813769097084653,2.0,4,0.47527700401590944,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaNc,1.0,6.447950480292673,2.0,4,0.5296080554431616,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaPc,1.0,1.666456221835622,2.0,4,0.11997192083886277,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaPd,1.0,14.31221638108136,2.0,4,1.203348796509955,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HaSh,1.0,10.677691800068747,2.0,4,0.8919748786479791,1.191708046136675,parsed_generated_choice,80
qwen_instruct,HrAs,1.0,1.1375499198323382,1.0,4,0.07465990718596062,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrBa,1.0,7.667888959027261,1.0,4,0.6341215936535252,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrCh,1.0,5.561949431358302,1.0,4,0.4537033224616465,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrCm,0.0,15.631553591796896,-1.0,4,1.316377938870889,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,HrCo,0.75,-17.219194900128457,1.0,4,-1.4979836191899831,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrDl,0.0,2.2963530891409807,-1.0,4,0.17393591284114276,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,HrHa,1.0,1.929668024664105,1.0,4,0.14252157993385905,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrHr,1.0,0.04849114104092589,1.0,4,-0.018641015995520073,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrNc,0.5,-12.12366866108655,1.0,4,-1.061444002177149,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrPc,1.0,-3.496909188644051,1.0,4,-0.32237955632906296,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,HrPd,0.0,2.036990836600483,-1.0,4,0.15171604916462805,-2.108406543164886,parsed_generated_choice,80
qwen_instruct,HrSh,0.5,-15.486885726521816,1.0,4,-1.3495746918843217,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcAs,0.75,-7.299324679638953,1.0,4,-0.6481368823230683,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcBa,0.5,-20.92115764817307,1.0,4,-1.8151350426965445,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcCh,0.75,-6.39884367480116,1.0,4,-0.5709916347984212,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcCm,0.5,-9.783674388216816,1.0,4,-0.8609739906866679,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcCo,0.5,-24.66668116222383,1.0,4,-2.1360183673291187,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcDl,0.5,-5.080616207964006,1.0,4,-0.45805756547703713,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcHa,0.5,-13.451580048234582,1.0,4,-1.175207704134178,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcHr,0.5,-9.721830035680103,1.0,4,-0.8556757135894117,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcNc,0.75,-5.213827405618231,1.0,4,-0.46946992260714787,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcPc,0.5,-27.854128546912076,1.0,4,-2.4090906655147513,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcPd,0.5,-25.74616232390488,1.0,4,-2.2284987649928976,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,NcSh,0.75,-16.571014165299108,1.0,4,-1.442453227143429,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PcAs,1.0,8.99553258945901,2.0,4,0.747862356583475,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcBa,1.0,12.679179597432372,2.0,4,1.063444649487833,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcCh,1.0,15.789797202905,2.0,4,1.3299348517680438,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcCm,1.0,7.124484937327503,2.0,4,0.5875675436128273,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcCo,1.0,15.327191381208316,2.0,4,1.290302876824206,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcDl,1.0,14.466021542918416,2.0,4,1.2165254623327122,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcHa,1.0,18.225518398457844,2.0,4,1.5386058992664882,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcHr,1.0,12.428314076998372,2.0,4,1.0419527106625754,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcNc,1.0,9.503132486418226,2.0,4,0.7913490259124498,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcPc,1.0,7.425338778816693,2.0,4,0.6133420396274382,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcPd,1.0,11.02991920028196,2.0,4,0.9221506067626504,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PcSh,1.0,9.181011773004315,2.0,4,0.7637525724218973,1.191708046136675,parsed_generated_choice,80
qwen_instruct,PdAs,1.0,13.679867568810842,1.0,4,1.1491747435510997,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdBa,1.0,13.137281004107367,1.0,4,1.1026907259952408,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdCh,0.75,2.82040480394185,1.0,4,0.21883202840252688,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdCm,1.0,25.921491887537748,1.0,4,2.197928835084705,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdCo,1.0,13.608677008422177,1.0,4,1.1430757660345323,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdDl,1.0,6.552391889106984,1.0,4,0.5385556715411316,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdHa,1.0,5.044285355602851,1.0,4,0.4093544433134787,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdHr,1.0,23.100565696117673,1.0,4,1.9562568307706742,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdNc,1.0,9.869692655301128,1.0,4,0.8227526588699733,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdPc,1.0,8.090379416573196,1.0,4,0.6703168390269173,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdPd,0.75,5.845082591112808,1.0,4,0.4779596672088979,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,PdSh,1.0,5.953040889485307,1.0,4,0.4872085792964842,0.09166984970282117,parsed_generated_choice,80
qwen_instruct,ShAs,0.5,-10.286441611178414,0.0,4,-0.9040466392536842,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShBa,0.5,-13.49325485875713,-0.0,4,-1.1787780332760833,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShCh,0.5,-11.705170827376708,-0.0,4,-1.0255908094983206,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShCm,0.5,-11.381236420207552,-0.0,4,-0.9978389747693739,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShCo,0.5,-12.814348416074887,0.0,4,-1.1206153343569276,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShDl,0.5,-10.524820818696774,-0.0,4,-0.9244688612327538,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShHa,0.5,-10.824954464265756,0.0,4,-0.9501816572312265,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShHr,0.75,-11.319202401219112,-0.0,4,-0.9925244487281789,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShNc,0.5,-10.277649223849465,0.0,4,-0.9032933852781087,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShPc,0.5,-13.139600917512833,0.0,4,-1.1484800917439655,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShPd,0.5,-18.555876992559014,-0.0,4,-1.6124987175966328,-1.0083683467310325,parsed_generated_choice,80
qwen_instruct,ShSh,0.5,4.098984778968977,0.0,4,0.3283694513171753,-1.0083683467310325,parsed_generated_choice,80
